date,symbol,strategy,close,rsi,adx,vol_ratio,roc10,is_new
2026-07-17,371,gaining_momentum,2.39,50.6,45.2,2.15,4.37,True
2026-07-17,945,gaining_momentum,338.0,73.7,12.1,1.92,4.97,True
2026-07-17,6098,gaining_momentum,5.66,60.6,31.7,1.92,8.43,True
2026-07-17,1186,gaining_momentum,4.96,59.9,26.8,1.82,5.76,True
2026-07-17,1882,gaining_momentum,20.08,55.0,14.6,1.8,3.51,True
2026-07-17,1066,gaining_momentum,3.48,59.6,21.7,1.8,6.75,True
2026-07-19,2315,trending,50.45,53.5,26.9,1.88,12.56,True
2026-07-19,2359,trending,153.0,56.3,32.1,1.58,-1.99,True
2026-07-19,6127,trending,23.76,62.1,31.2,1.56,21.91,True
2026-07-19,2269,trending,36.98,55.8,31.2,1.38,-1.54,True
2026-07-19,6990,trending,486.4,53.4,31.8,1.2,-2.53,True
2026-07-19,1801,trending,88.95,55.9,26.0,1.16,1.31,True
2026-07-19,6821,trending,117.2,54.2,34.8,0.99,-1.26,True
2026-07-19,2162,trending,81.65,61.0,37.4,0.96,0.37,True
2026-07-19,2057,trending,189.2,62.5,25.3,0.86,4.3,True
2026-07-19,2689,trending,7.21,52.8,25.5,0.86,-0.55,True
2026-07-19,2442,trending,68.25,53.2,35.6,0.85,-10.9,True
2026-07-19,2225,early_uptrend,3.56,53.4,14.2,4.03,10.56,True
2026-07-19,2315,early_uptrend,50.45,53.5,26.9,1.88,12.56,True
2026-07-19,6127,early_uptrend,23.76,62.1,31.2,1.56,21.91,True
2026-07-19,2096,early_uptrend,12.61,67.4,46.6,1.27,9.94,True
2026-07-19,1698,reversal,36.58,59.9,12.5,2.63,5.3,True
2026-07-19,81810,reversal,23.28,59.3,32.2,2.62,17.22,True
2026-07-19,285,reversal,23.98,54.5,26.4,2.51,7.73,True
2026-07-19,291,reversal,23.7,58.9,25.7,2.28,7.14,True
2026-07-19,1109,reversal,33.72,54.5,19.5,2.18,8.35,True
2026-07-19,371,reversal,2.39,50.6,45.2,2.15,4.37,True
2026-07-19,6098,reversal,5.66,60.6,31.7,1.92,8.43,True
2026-07-19,1186,reversal,4.96,59.9,26.8,1.82,5.76,True
2026-07-19,1882,reversal,20.08,55.0,14.6,1.8,3.51,True
2026-07-19,1066,reversal,3.48,59.6,21.7,1.8,6.75,True
2026-07-19,1070,reversal,14.25,50.9,21.0,1.78,6.34,True
2026-07-19,6969,reversal,8.26,55.1,22.2,1.71,4.96,True
2026-07-19,3998,reversal,4.77,65.5,26.0,1.66,6.24,True
2026-07-19,2356,reversal,12.48,52.8,18.8,1.65,3.91,True
2026-07-19,316,reversal,145.0,70.2,19.4,1.62,14.72,True
2026-07-19,1919,reversal,14.99,66.2,15.6,1.57,10.71,True
2026-07-19,2202,reversal,2.48,53.6,19.3,1.53,5.98,True
2026-07-19,1585,reversal,10.3,54.9,21.9,1.47,12.69,True
2026-07-19,1910,reversal,13.92,51.8,17.9,1.47,0.22,True
2026-07-19,27,reversal,31.72,55.1,26.8,1.43,5.1,True
2026-07-19,6655,reversal,14.09,59.0,25.2,1.36,8.3,True
2026-07-19,3,reversal,6.8,56.4,29.2,1.28,4.29,True
2026-07-19,857,reversal,9.59,53.7,29.6,1.26,8.73,True
2026-07-19,270,reversal,7.9,54.2,18.0,1.25,4.22,True
2026-07-19,3690,reversal,83.65,60.6,22.1,1.22,16.83,True
2026-07-19,388,reversal,391.0,56.4,24.2,1.21,4.27,True
2026-07-19,53,reversal,70.05,59.4,18.1,1.21,4.79,True
2026-07-19,1093,reversal,8.1,56.8,31.3,1.2,1.25,True
2026-07-19,9896,reversal,25.0,56.2,24.2,1.2,6.93,True
2026-07-19,1810,reversal,26.88,58.7,31.5,1.19,17.07,True
2026-07-19,3288,reversal,31.44,54.2,15.5,1.19,1.81,True
2026-07-19,2618,reversal,13.39,61.0,25.4,1.18,9.84,True
2026-07-19,1177,reversal,4.98,52.7,30.7,1.16,5.06,True
2026-07-19,9633,reversal,42.22,51.9,19.2,1.13,1.34,True
2026-07-19,144,reversal,14.01,58.6,33.4,1.1,7.77,True
2026-07-19,3311,reversal,7.82,53.2,32.0,1.09,8.31,True
2026-07-19,89618,reversal,100.4,59.4,20.1,1.07,13.19,True
2026-07-19,1288,reversal,5.68,54.8,22.9,1.06,7.17,True
2026-07-19,392,reversal,31.26,68.7,29.7,1.03,10.54,True
2026-07-19,1128,reversal,5.4,57.4,29.6,1.03,5.26,True
2026-07-19,386,reversal,4.26,56.9,20.8,1.02,4.67,True
2026-07-19,2595,reversal,35.7,54.2,36.9,1.02,17.2,True
2026-07-19,1658,reversal,4.85,52.1,27.2,1.01,6.83,True
2026-07-19,1199,reversal,5.03,61.5,23.7,1.01,6.57,True
2026-07-19,9988,reversal,112.6,56.0,26.9,1.0,19.66,True
2026-07-19,10,reversal,13.53,52.8,37.9,1.0,3.92,True
2026-07-19,6049,reversal,28.26,55.1,21.9,1.0,6.16,True
2026-07-19,823,reversal,39.22,65.1,29.2,0.99,3.43,True
2026-07-19,3866,reversal,4.63,59.1,16.7,0.99,6.19,True
2026-07-19,101,reversal,7.57,56.1,37.1,0.98,5.29,True
2026-07-19,9987,reversal,347.8,56.7,23.5,0.97,3.08,True
2026-07-19,6862,reversal,11.66,50.7,33.7,0.94,4.29,True
2026-07-19,6186,reversal,3.17,60.0,24.2,0.94,7.82,True
2026-07-19,2020,reversal,74.15,54.3,15.9,0.91,1.92,True
2026-07-19,3320,reversal,4.71,54.7,26.5,0.91,4.67,True
2026-07-19,1088,reversal,42.4,50.7,26.8,0.9,6.0,True
2026-07-19,1618,reversal,1.5,59.4,24.0,0.89,7.14,True
2026-07-19,135,reversal,6.81,53.5,28.8,0.89,4.61,True
2026-07-19,6936,reversal,32.2,58.4,25.2,0.88,3.54,True
2026-07-19,300,reversal,92.25,64.5,19.9,0.87,5.91,True
2026-07-19,1113,reversal,47.28,62.5,18.0,0.87,6.78,True
2026-07-19,12,reversal,27.26,56.1,34.3,0.87,6.65,True
2026-07-19,576,reversal,6.47,53.7,23.0,0.86,5.03,True
2026-07-19,1513,reversal,26.22,53.4,18.8,0.86,2.26,True
2026-07-19,2714,reversal,33.66,56.3,20.8,0.85,6.45,True
2026-07-19,1876,reversal,6.54,51.5,32.0,0.85,7.21,True
2026-07-19,1211,reversal,88.7,57.0,20.1,0.84,5.47,True
2026-07-19,9618,reversal,116.3,62.6,24.6,0.84,11.61,True
2026-07-19,1972,reversal,22.28,61.0,27.1,0.84,5.69,True
2026-07-19,548,reversal,6.59,51.0,14.8,0.84,3.29,True
2026-07-19,1209,reversal,39.42,50.3,16.5,0.81,2.18,True
2026-07-19,1768,reversal,377.8,52.8,24.9,0.81,4.36,True
2026-07-19,23,reversal,13.63,62.3,22.7,0.81,6.82,True
2026-07-19,1044,reversal,24.08,59.0,23.6,0.81,6.08,True
2026-07-19,2318,reversal,54.6,50.1,35.2,0.78,4.9,True
2026-07-19,2313,reversal,44.4,57.7,16.7,0.78,6.22,True
2026-07-19,142,reversal,5.23,59.3,21.3,0.78,4.18,True
2026-07-19,1988,reversal,3.47,58.1,25.0,0.77,8.1,True
2026-07-19,3360,reversal,6.44,56.4,26.3,0.77,10.65,True
2026-07-19,3606,reversal,54.4,56.2,25.5,0.76,5.12,True
2026-07-19,598,reversal,4.31,56.0,32.7,0.76,7.48,True
2026-07-19,874,reversal,15.83,61.7,20.8,0.76,6.1,True
2026-07-19,1398,reversal,6.91,56.9,20.0,0.75,7.47,True
2026-07-19,7618,reversal,13.04,52.3,17.2,0.75,6.8,True
2026-07-19,83690,reversal,71.9,59.2,20.9,0.74,17.39,True
2026-07-19,551,reversal,13.66,56.6,33.3,0.74,7.56,True
2026-07-19,3968,reversal,47.08,56.4,19.6,0.73,6.52,True
2026-07-19,1299,reversal,75.55,52.3,26.1,0.72,3.14,True
2026-07-19,6060,reversal,10.14,50.4,23.4,0.71,5.85,True
2026-07-19,9898,reversal,60.6,54.1,23.6,0.7,4.03,True
2026-07-19,363,reversal,13.3,54.1,30.8,0.69,4.4,True
2026-07-19,2423,reversal,45.04,64.2,17.9,0.68,14.03,True
2026-07-19,390,reversal,3.47,52.0,23.1,0.68,4.83,True
2026-07-19,525,reversal,2.23,56.8,18.7,0.68,4.21,True
2026-07-19,6993,reversal,3.08,58.0,29.6,0.67,3.36,True
2026-07-19,220,reversal,7.61,56.5,17.7,0.66,3.26,True
2026-07-19,89988,reversal,97.0,55.3,28.9,0.65,19.53,True
2026-07-19,811,reversal,9.3,57.1,24.4,0.65,5.68,True
2026-07-19,941,reversal,79.95,53.6,32.0,0.64,4.24,True
2026-07-19,1099,reversal,17.57,58.5,28.0,0.64,4.96,True
2026-07-19,81211,reversal,76.5,56.0,29.4,0.63,4.94,True
2026-07-19,3618,reversal,6.37,54.7,20.5,0.63,7.42,True
2026-07-19,2016,reversal,2.27,50.1,29.1,0.63,5.09,True
2026-07-19,322,reversal,11.59,60.4,26.4,0.63,6.14,True
2026-07-19,80388,reversal,336.4,54.0,22.7,0.61,3.83,True
2026-07-19,2602,reversal,17.79,52.1,16.7,0.59,8.01,True
2026-07-19,6618,reversal,37.22,50.7,22.0,0.58,3.1,True
2026-07-19,9899,reversal,115.9,51.1,13.7,0.54,3.67,True
2026-07-19,8,reversal,5.71,56.0,26.1,0.53,4.39,True
2026-07-19,696,reversal,8.59,52.2,27.4,0.52,5.53,True
2026-07-19,80016,reversal,105.1,54.9,22.2,0.5,7.46,True
2026-07-19,2343,reversal,3.1,55.1,15.2,0.5,6.9,True
2026-07-19,2698,reversal,27.58,55.3,8.3,0.48,5.59,True
2026-07-19,2388,reversal,46.5,54.8,19.2,0.44,7.59,True
2026-07-19,2638,reversal,6.38,58.1,18.1,0.43,1.75,True
2026-07-19,1908,reversal,14.28,51.1,18.2,0.34,1.2,True
2026-07-19,1828,reversal,29.32,51.0,18.8,0.33,4.42,True
2026-07-19,80941,reversal,69.0,51.6,34.3,0.19,3.99,True
2026-07-19,82388,reversal,40.02,53.5,19.0,0.09,8.1,True
2026-07-19,2225,gaining_momentum,3.56,53.4,14.2,4.03,10.56,True
2026-07-19,285,gaining_momentum,23.98,54.5,26.4,2.51,7.73,True
2026-07-19,291,gaining_momentum,23.7,58.9,25.7,2.28,7.14,True
2026-07-19,631,gaining_momentum,7.5,52.4,29.8,2.22,3.73,True
2026-07-19,371,gaining_momentum,2.39,50.6,45.2,2.15,4.37,True
2026-07-19,945,gaining_momentum,338.0,73.7,12.1,1.92,4.97,True
2026-07-19,6098,gaining_momentum,5.66,60.6,31.7,1.92,8.43,True
2026-07-19,1186,gaining_momentum,4.96,59.9,26.8,1.82,5.76,True
2026-07-19,1882,gaining_momentum,20.08,55.0,14.6,1.8,3.51,True
2026-07-19,1066,gaining_momentum,3.48,59.6,21.7,1.8,6.75,True
2026-07-20,6127,trending,23.56,61.3,31.9,1.56,19.59,True
2026-07-20,2359,trending,157.2,59.4,31.5,0.94,1.09,True
2026-07-20,2315,trending,53.0,57.1,26.3,0.92,6.0,True
2026-07-20,3774,trending,15.95,57.9,62.5,0.9,-3.04,True
2026-07-20,1801,trending,92.5,60.3,26.0,0.84,2.21,True
2026-07-20,2269,trending,38.26,59.9,30.5,0.69,1.22,True
2026-07-20,6821,trending,121.0,56.6,33.6,0.68,5.03,True
2026-07-20,6990,trending,504.0,56.5,31.9,0.67,-3.72,True
2026-07-20,2162,trending,87.2,66.8,37.1,0.53,0.4,True
2026-07-20,2225,early_uptrend,3.62,54.6,14.5,2.32,12.42,True
2026-07-20,6127,early_uptrend,23.56,61.3,31.9,1.56,19.59,True
2026-07-20,2057,early_uptrend,190.5,64.2,24.8,1.49,4.1,True
2026-07-20,2314,early_uptrend,3.41,69.5,22.1,1.41,9.65,True
2026-07-20,300,early_uptrend,94.35,69.0,21.3,1.31,6.79,True
2026-07-20,2595,early_uptrend,36.12,55.1,36.0,1.23,5.68,True
2026-07-20,1898,reversal,10.8,51.6,41.3,2.81,5.16,True
2026-07-20,82318,reversal,48.1,55.0,28.3,2.5,5.11,True
2026-07-20,1698,reversal,36.1,56.7,12.4,2.17,3.44,True
2026-07-20,89988,reversal,101.0,60.6,28.1,1.83,22.05,True
2026-07-20,883,reversal,23.9,59.8,26.4,1.74,13.59,True
2026-07-20,2648,reversal,72.45,53.6,18.1,1.71,2.55,True
2026-07-20,1788,reversal,2.13,56.0,9.5,1.69,3.9,True
2026-07-20,23,reversal,13.83,66.2,22.5,1.68,9.24,True
2026-07-20,3320,reversal,4.81,58.7,25.6,1.59,5.25,True
2026-07-20,1919,reversal,15.19,68.6,17.3,1.52,10.23,True
2026-07-20,1033,reversal,0.63,51.5,17.7,1.52,6.78,True
2026-07-20,939,reversal,8.65,60.8,20.0,1.48,10.19,True
2026-07-20,392,reversal,32.0,72.8,31.2,1.46,10.88,True
2026-07-20,3328,reversal,7.23,59.1,22.5,1.4,9.05,True
2026-07-20,144,reversal,14.68,67.8,32.8,1.38,11.21,True
2026-07-20,6969,reversal,8.41,57.6,22.2,1.37,8.8,True
2026-07-20,902,reversal,6.06,53.8,36.1,1.36,10.58,True
2026-07-20,2016,reversal,2.33,57.0,28.0,1.35,6.88,True
2026-07-20,6655,reversal,14.59,63.5,25.3,1.35,11.97,True
2026-07-20,270,reversal,8.12,62.5,18.8,1.34,7.27,True
2026-07-20,3311,reversal,7.99,57.7,31.4,1.34,9.15,True
2026-07-20,1816,reversal,2.88,54.9,40.5,1.33,7.46,True
2026-07-20,6818,reversal,3.08,51.7,21.0,1.33,5.12,True
2026-07-20,371,reversal,2.48,61.2,43.5,1.33,5.98,True
2026-07-20,300,reversal,94.35,69.0,21.3,1.31,6.79,True
2026-07-20,1288,reversal,5.91,64.1,23.0,1.29,11.51,True
2026-07-20,1766,reversal,4.81,51.9,39.6,1.29,3.66,True
2026-07-20,2020,reversal,76.85,63.7,16.8,1.28,3.15,True
2026-07-20,168,reversal,45.84,50.3,23.6,1.26,0.92,True
2026-07-20,1398,reversal,7.11,63.8,20.6,1.24,10.58,True
2026-07-20,2595,reversal,36.12,55.1,36.0,1.23,5.68,True
2026-07-20,9633,reversal,42.22,51.9,18.7,1.2,1.64,True
2026-07-20,6936,reversal,32.98,63.5,26.1,1.2,5.3,True
2026-07-20,1882,reversal,20.22,56.4,15.2,1.2,2.64,True
2026-07-20,1618,reversal,1.53,63.4,24.5,1.19,9.29,True
2026-07-20,6186,reversal,3.24,64.1,24.3,1.19,5.88,True
2026-07-20,1658,reversal,4.98,59.7,26.4,1.18,8.73,True
2026-07-20,3968,reversal,48.76,65.3,20.1,1.17,7.5,True
2026-07-20,2883,reversal,7.07,54.3,34.8,1.16,9.44,True
2026-07-20,9961,reversal,350.2,54.3,20.8,1.15,7.62,True
2026-07-20,2423,reversal,44.52,61.7,19.5,1.15,11.47,True
2026-07-20,6055,reversal,21.52,53.0,33.2,1.15,7.06,True
2026-07-20,268,reversal,7.12,54.0,15.7,1.13,10.9,True
2026-07-20,1606,reversal,1.45,52.8,34.5,1.13,6.62,True
2026-07-20,2601,reversal,29.46,54.3,28.3,1.12,4.17,True
2026-07-20,836,reversal,19.04,59.8,32.9,1.12,9.99,True
2026-07-20,525,reversal,2.25,59.2,19.4,1.12,3.69,True
2026-07-20,874,reversal,15.87,62.4,21.0,1.11,4.0,True
2026-07-20,857,reversal,9.99,62.1,28.5,1.1,12.12,True
2026-07-20,82388,reversal,40.46,56.7,19.1,1.1,9.17,True
2026-07-20,598,reversal,4.47,63.9,32.8,1.09,10.1,True
2026-07-20,9618,reversal,120.0,67.6,25.5,1.08,13.74,True
2026-07-20,1513,reversal,26.64,56.3,18.6,1.08,0.0,True
2026-07-20,291,reversal,24.08,62.2,26.5,1.07,5.8,True
2026-07-20,1071,reversal,4.04,51.8,32.8,1.07,3.32,True
2026-07-20,9987,reversal,351.0,58.9,23.1,1.06,4.59,True
2026-07-20,285,reversal,24.14,55.4,26.0,1.06,13.12,True
2026-07-20,1193,reversal,15.86,51.3,48.9,1.06,4.62,True
2026-07-20,914,reversal,17.62,53.9,36.8,1.05,2.92,True
2026-07-20,2313,reversal,44.44,57.9,17.4,1.04,6.06,True
2026-07-20,1880,reversal,50.8,50.7,29.7,1.03,5.83,True
2026-07-20,9988,reversal,116.8,60.9,25.9,1.01,21.73,True
2026-07-20,1066,reversal,3.46,58.2,20.3,1.0,6.13,True
2026-07-20,3690,reversal,86.3,63.9,22.7,0.99,15.14,True
2026-07-20,1199,reversal,5.2,68.6,24.0,0.99,8.79,True
2026-07-20,1910,reversal,13.86,50.6,16.8,0.99,-0.07,True
2026-07-20,81810,reversal,23.94,63.0,32.2,0.98,18.87,True
2026-07-20,1988,reversal,3.55,62.6,24.5,0.97,9.57,True
2026-07-20,659,reversal,7.95,53.5,14.4,0.97,1.15,True
2026-07-20,1508,reversal,1.19,53.3,32.0,0.95,6.25,True
2026-07-20,998,reversal,7.27,56.6,24.5,0.94,8.18,True
2026-07-20,916,reversal,5.54,51.8,24.8,0.94,6.13,True
2026-07-20,107,reversal,4.8,53.9,30.0,0.94,4.12,True
2026-07-20,3,reversal,6.88,61.1,29.1,0.93,6.01,True
2026-07-20,390,reversal,3.54,57.8,22.1,0.93,5.67,True
2026-07-20,1109,reversal,34.48,58.2,18.6,0.92,7.28,True
2026-07-20,3988,reversal,5.26,58.0,19.0,0.91,9.13,True
2026-07-20,2318,reversal,55.7,55.7,33.2,0.91,5.39,True
2026-07-20,3866,reversal,4.74,64.6,18.0,0.91,5.1,True
2026-07-20,6993,reversal,3.16,63.6,29.0,0.91,8.22,True
2026-07-20,1876,reversal,6.73,58.8,31.1,0.9,8.03,True
2026-07-20,576,reversal,6.59,59.4,22.3,0.9,6.29,True
2026-07-20,135,reversal,7.02,63.2,28.9,0.89,5.56,True
2026-07-20,1209,reversal,40.14,54.3,16.1,0.87,3.13,True
2026-07-20,2386,reversal,5.36,53.0,15.9,0.87,1.52,True
2026-07-20,548,reversal,6.7,55.9,15.1,0.87,4.36,True
2026-07-20,788,reversal,9.6,57.2,37.0,0.86,6.55,True
2026-07-20,27,reversal,32.14,57.7,27.8,0.86,5.79,True
2026-07-20,175,reversal,18.79,51.5,15.6,0.85,0.8,True
2026-07-20,6098,reversal,5.59,57.2,31.5,0.85,6.48,True
2026-07-20,9985,reversal,7.72,53.4,22.9,0.84,0.0,True
2026-07-20,386,reversal,4.29,58.9,21.4,0.81,4.63,True
2026-07-20,1088,reversal,43.6,57.1,26.6,0.8,6.29,True
2026-07-20,1128,reversal,5.5,61.8,28.8,0.8,7.63,True
2026-07-20,941,reversal,80.8,59.9,30.9,0.79,4.73,True
2026-07-20,2638,reversal,6.36,55.5,18.3,0.79,2.09,True
2026-07-20,80883,reversal,20.64,59.1,25.8,0.77,13.72,True
2026-07-20,388,reversal,397.4,61.4,23.2,0.77,5.58,True
2026-07-20,3618,reversal,6.52,59.7,21.0,0.77,8.13,True
2026-07-20,1585,reversal,10.18,52.3,21.0,0.77,8.64,True
2026-07-20,800,reversal,15.92,50.6,14.0,0.77,8.15,True
2026-07-20,2714,reversal,33.88,57.2,20.8,0.76,3.23,True
2026-07-20,688,reversal,13.66,53.3,26.3,0.76,8.93,True
2026-07-20,9626,reversal,144.7,54.3,16.9,0.75,2.55,True
2026-07-20,2618,reversal,13.65,64.3,26.9,0.73,10.17,True
2026-07-20,1070,reversal,14.74,54.4,20.1,0.73,-1.67,True
2026-07-20,1810,reversal,27.74,62.7,31.6,0.72,19.16,True
2026-07-20,1093,reversal,8.5,62.5,30.9,0.71,3.28,True
2026-07-20,101,reversal,7.59,56.8,35.7,0.71,6.15,True
2026-07-20,363,reversal,13.5,58.4,29.9,0.71,5.39,True
2026-07-20,1339,reversal,5.22,55.3,18.0,0.7,2.55,True
2026-07-20,9896,reversal,25.4,58.5,24.0,0.7,7.54,True
2026-07-20,728,reversal,4.72,56.0,18.4,0.69,7.03,True
2026-07-20,1963,reversal,7.92,57.2,37.3,0.68,5.74,True
2026-07-20,241,reversal,3.45,51.0,21.7,0.66,2.99,True
2026-07-20,1099,reversal,17.62,59.1,27.4,0.65,2.2,True
2026-07-20,8,reversal,5.73,57.1,25.9,0.65,5.52,True
2026-07-20,2356,reversal,12.6,55.3,18.4,0.65,5.53,True
2026-07-20,1113,reversal,47.92,66.1,18.5,0.64,8.37,True
2026-07-20,10,reversal,13.67,56.1,36.0,0.64,4.67,True
2026-07-20,1299,reversal,75.75,53.0,24.6,0.63,2.36,True
2026-07-20,551,reversal,13.76,58.2,31.9,0.63,6.83,True
2026-07-20,3606,reversal,55.45,59.2,25.3,0.62,2.12,True
2026-07-20,683,reversal,19.12,51.2,33.9,0.62,3.24,True
2026-07-20,1177,reversal,5.17,57.8,29.8,0.61,2.38,True
2026-07-20,3360,reversal,6.57,59.3,26.0,0.61,10.79,True
2026-07-20,1211,reversal,90.15,59.2,19.8,0.6,7.58,True
2026-07-20,2388,reversal,47.1,58.4,18.7,0.59,9.64,True
2026-07-20,89618,reversal,103.7,64.5,21.0,0.59,14.21,True
2026-07-20,177,reversal,10.07,55.2,27.3,0.59,6.0,True
2026-07-20,142,reversal,5.29,62.2,21.3,0.58,4.34,True
2026-07-20,6060,reversal,10.52,55.7,22.3,0.58,8.12,True
2026-07-20,3288,reversal,32.4,59.7,16.6,0.56,3.78,True
2026-07-20,2099,reversal,142.5,50.4,13.2,0.56,-2.53,True
2026-07-20,257,reversal,4.95,57.0,33.6,0.55,3.56,True
2026-07-20,12,reversal,27.28,56.3,33.1,0.54,6.48,True
2026-07-20,811,reversal,9.48,62.5,24.9,0.53,6.52,True
2026-07-20,2202,reversal,2.44,51.0,18.9,0.52,5.63,True
2026-07-20,220,reversal,7.62,56.7,17.7,0.52,-1.04,True
2026-07-20,1044,reversal,24.04,58.3,23.7,0.52,3.62,True
2026-07-20,6618,reversal,38.28,54.3,21.4,0.51,1.32,True
2026-07-20,696,reversal,8.72,56.3,26.2,0.51,5.7,True
2026-07-20,6049,reversal,28.72,58.9,22.3,0.5,6.45,True
2026-07-20,6862,reversal,11.75,52.2,31.9,0.49,5.86,True
2026-07-20,1908,reversal,14.45,52.9,17.1,0.49,-2.63,True
2026-07-20,322,reversal,11.75,62.7,27.2,0.48,4.35,True
2026-07-20,9898,reversal,62.15,60.8,22.3,0.48,5.16,True
2026-07-20,1768,reversal,390.8,55.7,24.1,0.45,-1.31,True
2026-07-20,9899,reversal,119.3,55.1,12.8,0.45,5.48,True
2026-07-20,2343,reversal,3.09,54.4,14.8,0.45,3.69,True
2026-07-20,80941,reversal,69.7,57.6,33.1,0.44,4.19,True
2026-07-20,1828,reversal,29.38,51.6,18.2,0.43,4.7,True
2026-07-20,3698,reversal,4.75,52.7,24.5,0.42,8.45,True
2026-07-20,6198,reversal,6.88,54.7,28.0,0.38,6.17,True
2026-07-20,7618,reversal,13.71,58.1,16.0,0.38,12.75,True
2026-07-20,53,reversal,70.0,59.0,18.5,0.34,3.17,True
2026-07-20,80388,reversal,342.4,59.6,21.4,0.32,4.77,True
2026-07-20,81211,reversal,78.0,58.6,29.5,0.28,7.22,True
2026-07-20,2778,reversal,2.25,55.5,20.5,0.28,5.63,True
2026-07-20,83690,reversal,74.5,62.8,21.9,0.22,20.36,True
2026-07-20,2225,gaining_momentum,3.62,54.6,14.5,2.32,12.42,True
2026-07-21,2689,trending,7.79,61.6,25.2,1.88,5.84,True
2026-07-21,3774,trending,16.81,61.1,62.5,1.38,-5.24,True
2026-07-21,2315,trending,51.8,55.0,25.9,1.31,6.94,True
2026-07-21,6127,trending,24.8,64.4,32.5,1.0,34.05,True
2026-07-21,3998,trending,4.95,70.9,26.8,0.93,5.77,True
2026-07-21,1579,trending,15.36,64.1,31.6,0.71,8.55,True
2026-07-21,6990,trending,511.5,57.8,32.0,0.64,-0.49,True
2026-07-21,6821,trending,122.4,57.6,32.8,0.64,10.17,True
2026-07-21,2269,trending,38.82,61.5,30.0,0.61,5.55,True
2026-07-21,1801,trending,92.15,59.6,25.9,0.54,5.68,True
2026-07-21,2359,trending,158.4,60.3,31.0,0.5,5.39,True
2026-07-21,2162,trending,87.0,66.4,36.8,0.33,2.9,True
2026-07-21,2314,early_uptrend,3.78,80.7,25.1,5.19,21.54,True
2026-07-21,2225,early_uptrend,4.1,62.9,15.8,2.19,31.41,True
2026-07-21,1308,early_uptrend,36.7,67.1,17.5,1.6,11.28,True
2026-07-21,2315,early_uptrend,51.8,55.0,25.9,1.31,6.94,True
2026-07-21,1919,early_uptrend,15.21,68.8,18.8,1.29,11.43,True
2026-07-21,9618,early_uptrend,121.1,69.0,26.8,1.27,16.0,True
2026-07-21,1929,early_uptrend,12.32,60.4,15.8,1.25,8.36,True
2026-07-21,1133,reversal,16.16,51.9,29.5,3.41,6.11,True
2026-07-21,81810,reversal,23.68,60.6,32.3,3.34,18.4,True
2026-07-21,3317,reversal,126.0,51.0,27.6,2.84,15.81,True
2026-07-21,683,reversal,19.19,52.3,31.7,2.01,5.38,True
2026-07-21,1033,reversal,0.66,58.0,17.1,1.94,13.79,True
2026-07-21,3,reversal,6.94,64.2,30.0,1.7,7.1,True
2026-07-21,82318,reversal,48.56,57.4,27.0,1.68,7.24,True
2026-07-21,1818,reversal,20.36,56.1,24.7,1.67,10.41,True
2026-07-21,285,reversal,23.8,52.9,26.2,1.67,17.24,True
2026-07-21,291,reversal,23.88,59.5,27.4,1.54,7.76,True
2026-07-21,23,reversal,13.71,62.0,22.7,1.4,7.03,True
2026-07-21,270,reversal,8.11,61.9,19.8,1.39,8.86,True
2026-07-21,1157,reversal,7.25,50.9,23.8,1.34,1.4,True
2026-07-21,101,reversal,7.57,55.8,34.5,1.34,7.38,True
2026-07-21,80388,reversal,344.6,61.5,20.8,1.32,5.77,True
2026-07-21,53,reversal,70.45,61.8,19.4,1.32,4.45,True
2026-07-21,1919,reversal,15.21,68.8,18.8,1.29,11.43,True
2026-07-21,9618,reversal,121.1,69.0,26.8,1.27,16.0,True
2026-07-21,1606,reversal,1.47,55.5,33.4,1.27,11.36,True
2026-07-21,1208,reversal,7.73,51.4,16.7,1.24,10.11,True
2026-07-21,2259,reversal,108.2,51.7,20.5,1.23,2.46,True
2026-07-21,9898,reversal,62.9,63.6,22.5,1.23,6.52,True
2026-07-21,1988,reversal,3.53,60.8,24.8,1.17,10.66,True
2026-07-21,3698,reversal,4.78,53.8,22.9,1.16,7.66,True
2026-07-21,3668,reversal,31.72,52.1,31.9,1.15,11.93,True
2026-07-21,392,reversal,31.24,63.6,32.4,1.13,8.85,True
2026-07-21,2016,reversal,2.31,54.3,27.5,1.12,7.94,True
2026-07-21,2601,reversal,29.68,55.8,26.5,1.1,7.38,True
2026-07-21,914,reversal,17.55,52.6,35.1,1.1,4.78,True
2026-07-21,83,reversal,10.8,52.4,30.3,1.1,5.57,True
2026-07-21,1071,reversal,4.07,53.5,31.2,1.1,7.96,True
2026-07-21,371,reversal,2.41,51.9,41.9,1.06,4.78,True
2026-07-21,2356,reversal,12.49,52.5,18.4,1.06,4.69,True
2026-07-21,1099,reversal,17.32,54.0,26.2,1.05,1.76,True
2026-07-21,598,reversal,4.45,62.4,33.1,1.05,10.15,True
2026-07-21,2099,reversal,157.7,59.7,13.4,1.04,12.8,True
2026-07-21,8,reversal,5.72,56.3,25.8,1.04,5.34,True
2026-07-21,3311,reversal,7.92,55.3,31.0,1.04,8.49,True
2026-07-21,576,reversal,6.59,59.4,22.5,1.04,5.1,True
2026-07-21,390,reversal,3.57,60.1,21.7,1.01,8.84,True
2026-07-21,2899,reversal,31.52,54.0,12.5,1.0,4.37,True
2026-07-21,696,reversal,8.58,51.2,24.8,0.99,4.13,True
2026-07-21,939,reversal,8.54,56.7,20.6,0.98,9.07,True
